cell_name,protein,protein_name,primekg_index,cell_id,ncbi_id
Jurkat,2963,RPL28,3902,2,6158.0
Jurkat,2964,OSCAR,59698,2,126014.0
Jurkat,2966,GSTM3,7557,2,2947.0
Jurkat,2967,AVPR1A,10632,2,552.0
Jurkat,2968,RPL35,2496,2,11224.0
Jurkat,2971,SNRNP27,3794,2,11017.0
Jurkat,2979,ABI2,1329,2,10152.0
Jurkat,2985,PLEKHG2,35336,2,64857.0
Jurkat,2990,PFDN4,2849,2,5203.0
Jurkat,2994,RPL36AL,9834,2,6166.0
Jurkat,2997,CTSD,3722,2,1509.0
Jurkat,2999,TKTL2,11575,2,84076.0
Jurkat,3003,UBC,189,2,7316.0
Jurkat,3004,BPGM,7281,2,669.0
Jurkat,3007,AEBP1,11162,2,165.0
Jurkat,3009,EIF3L,10646,2,51386.0
Jurkat,3010,SYVN1,11603,2,84447.0
Jurkat,3012,PSMB4,1084,2,5692.0
Jurkat,3015,SLC25A5,860,2,292.0
Jurkat,3021,KDELR3,6863,2,11015.0
Jurkat,3030,TMEM115,6897,2,11070.0
Jurkat,3038,MYL7,3084,2,58498.0
Jurkat,3042,SPRED2,12200,2,200734.0
Jurkat,3046,BET1,1470,2,10282.0
Jurkat,3052,IGFALS,12774,2,3483.0
Jurkat,3054,MKS1,1154,2,54903.0
Jurkat,3055,GTF2A2,8706,2,2958.0
Jurkat,3059,SLC38A9,9992,2,153129.0
Jurkat,3068,THOC1,3108,2,9984.0
Jurkat,3073,MTHFD2,10124,2,10797.0
Jurkat,3077,HLA-DQA1,1592,2,3117.0
Jurkat,3079,PAK1,2260,2,5058.0
Jurkat,3082,COG5,7465,2,10466.0
Jurkat,3083,ARF1,3999,2,375.0
Jurkat,3086,BLOC1S4,4049,2,55330.0
Jurkat,3087,ZNF326,12872,2,284695.0
Jurkat,3090,RPS20,3151,2,6224.0
Jurkat,3091,PKLR,6784,2,5313.0
Jurkat,3105,LDHC,11589,2,3948.0
Jurkat,3106,PRDX5,5537,2,25824.0
Jurkat,3109,CNNM2,21973,2,54805.0
Jurkat,3110,SARNP,10962,2,84324.0
Jurkat,3117,SLC1A6,13571,2,6511.0
Jurkat,3123,MYL6B,9423,2,140465.0
Jurkat,3124,HEATR1,8137,2,55127.0
Jurkat,3128,FGF12,4705,2,2257.0
Jurkat,3130,RPL10,383,2,6134.0
Jurkat,3135,EDEM2,2958,2,55741.0
Jurkat,3136,MRPL1,9518,2,65008.0
Jurkat,3143,RSRC1,474,2,51319.0
Jurkat,3146,SRRT,6129,2,51593.0
Jurkat,3151,CDT1,11643,2,81620.0
Jurkat,3162,LDHA,2585,2,3939.0
Jurkat,3163,CYP2C18,1281,2,1562.0
Jurkat,3168,TMEM201,10581,2,199953.0
Jurkat,3169,TAOK1,9539,2,57551.0
Jurkat,3181,ALYREF,6377,2,10189.0
Jurkat,3187,UNC45B,12843,2,146862.0
Jurkat,3189,CDK8,2888,2,1024.0
Jurkat,3191,CD4,2808,2,920.0
Jurkat,3200,TLR4,3259,2,7099.0
Jurkat,3201,FBP2,10383,2,8789.0
Jurkat,3202,PTP4A2,8651,2,8073.0
Jurkat,3203,AGGF1,10069,2,55109.0
Jurkat,3205,SLC7A10,33800,2,56301.0
Jurkat,3210,WDR43,7064,2,23160.0
Jurkat,3214,CKAP2,9709,2,26586.0
Jurkat,3220,GRPEL2,12341,2,134266.0
Jurkat,3221,MYH8,11721,2,4626.0
Jurkat,3224,MARK3,2575,2,4140.0
Jurkat,3230,PNPO,12858,2,55163.0
Jurkat,3231,PRPF6,4067,2,24148.0
Jurkat,3233,GADD45B,4031,2,4616.0
Jurkat,3234,CSTF1,185,2,1477.0
Jurkat,3237,CCT6B,6680,2,10693.0
Jurkat,3244,NOL6,11074,2,65083.0
Jurkat,3245,SH3KBP1,910,2,30011.0
Jurkat,3247,TMSB10,5503,2,9168.0
Jurkat,3251,WDR45B,10987,2,56270.0
Jurkat,3253,POLL,9430,2,27343.0
Jurkat,3255,MSR1,10320,2,4481.0
Jurkat,3260,HBA2,4107,2,3040.0
Jurkat,3269,HMGN2,4021,2,3151.0
Jurkat,3270,HSPH1,831,2,10808.0
Jurkat,3272,SLC16A4,13045,2,9122.0
Jurkat,3277,SRSF1,773,2,6426.0
Jurkat,3278,CCS,10234,2,9973.0
Jurkat,3280,NELFA,3180,2,7469.0
Jurkat,3282,RPS19,4933,2,6223.0
Jurkat,3284,CBX2,5647,2,84733.0
Jurkat,3291,ST20-MTHFS,82431,2,100528021.0
Jurkat,3292,TEN1,57660,2,100134934.0
Jurkat,3294,CRELD2,12988,2,79174.0
Jurkat,3295,UBE2J2,13101,2,118424.0
Jurkat,3300,GRK5,4059,2,2869.0
Jurkat,3304,PRKCQ,1705,2,5588.0
Jurkat,3309,ZSWIM7,12310,2,125150.0
Jurkat,3314,LPIN2,5008,2,9663.0
Jurkat,3333,DNAJB9,3150,2,4189.0
Jurkat,3338,LIG4,2361,2,3981.0
Jurkat,3339,TMED2,5568,2,10959.0
Jurkat,3348,RPA2,2306,2,6118.0
Jurkat,3350,KDM7A,57811,2,80853.0
Jurkat,3354,ANP32B,4146,2,10541.0
Jurkat,3355,KLHL20,4714,2,27252.0
Jurkat,3361,F3,7558,2,2152.0
Jurkat,3364,RPS5,905,2,6193.0
Jurkat,3366,ENOSF1,11674,2,55556.0
Jurkat,3367,GMFG,3851,2,9535.0
Jurkat,3370,PMS2,3556,2,5395.0
Jurkat,3377,CD247,1500,2,919.0
Jurkat,3381,HELZ2,12015,2,85441.0
Jurkat,3382,CKS2,2751,2,1164.0
Jurkat,3385,COX5B,1541,2,1329.0
Jurkat,3386,IPO13,7521,2,9670.0
Jurkat,3387,SLC25A6,589,2,293.0
Jurkat,3390,GABPB2,12803,2,126626.0
Jurkat,3391,TUBB1,4719,2,81027.0
Jurkat,3392,RPL24,4869,2,6152.0
Jurkat,3396,SF3B4,3709,2,10262.0
Jurkat,3400,SFN,4605,2,2810.0
Jurkat,3406,MALSU1,8735,2,115416.0
Jurkat,3411,HNRNPH1,2656,2,3187.0
Jurkat,3412,APLF,9400,2,200558.0
Jurkat,3415,CYP26C1,35393,2,340665.0
Jurkat,3416,RPL11,827,2,6135.0
Jurkat,3424,TMEM179B,257,2,374395.0
Jurkat,3425,SPHK1,11103,2,8877.0
Jurkat,3428,PGAM2,8771,2,5224.0
Jurkat,3433,STRIP1,9654,2,85369.0
Jurkat,3438,XPO7,3522,2,23039.0
Jurkat,3439,GSTP1,1497,2,2950.0
Jurkat,3442,CAMSAP3,12351,2,57662.0
Jurkat,3444,HSPA1A,138,2,3303.0
Jurkat,3449,RAD52,8873,2,5893.0
Jurkat,3455,NCL,1734,2,4691.0
Jurkat,3456,SHH,9005,2,6469.0
Jurkat,3458,STAM,654,2,8027.0
Jurkat,3461,MYH11,715,2,4629.0
Jurkat,3467,ACTN4,549,2,81.0
Jurkat,3470,KIR3DL2,4835,2,3812.0
Jurkat,3474,TUBB4B,4410,2,10383.0
Jurkat,3478,TUBA8,8467,2,51807.0
Jurkat,3481,WDTC1,5173,2,23038.0
Jurkat,3482,AHR,5230,2,196.0
Jurkat,3486,MRPL3,4860,2,11222.0
Jurkat,3487,FAM114A2,8164,2,10827.0
Jurkat,3496,BMP6,10121,2,654.0
Jurkat,3499,NOL11,11852,2,25926.0
Jurkat,3500,HNRNPM,947,2,4670.0
Jurkat,3507,MECP2,2096,2,4204.0
Jurkat,3509,VTI1B,3904,2,10490.0
Jurkat,3514,HSP90AA1,2043,2,3320.0
Jurkat,3517,MYH6,3619,2,4624.0
Jurkat,3522,SPEG,10282,2,10290.0
Jurkat,3525,SCCPDH,10130,2,51097.0
Jurkat,3527,CNBP,5162,2,7555.0
Jurkat,3537,NOP56,2677,2,10528.0
Jurkat,3542,HLA-DMB,9648,2,3109.0
Jurkat,3553,SRP54,2276,2,6729.0
Jurkat,3558,PRG3,2487,2,10394.0
Jurkat,3559,KHDRBS1,7932,2,10657.0
Jurkat,3562,CEP78,7070,2,84131.0
Jurkat,3563,RIF1,5445,2,55183.0
Jurkat,3577,SYT1,2945,2,6857.0
Jurkat,3578,CYFIP1,4765,2,23191.0
Jurkat,3580,ISYNA1,10442,2,51477.0
Jurkat,3582,GPT,5766,2,2875.0
Jurkat,3587,RAD51D,1367,2,5892.0
Jurkat,3590,SMAD1,5009,2,4086.0
Jurkat,3591,POTEF,10366,2,728378.0
Jurkat,3598,IQCH,34529,2,64799.0
Jurkat,3599,GLS,6638,2,2744.0
Jurkat,3602,SEL1L,1952,2,6400.0
Jurkat,3603,TOP2B,2921,2,7155.0
Jurkat,3606,THRA,1611,2,7067.0
Jurkat,3610,CENPW,34015,2,387103.0
Jurkat,3611,RFC3,8969,2,5983.0
Jurkat,3612,TESK2,10645,2,10420.0
Jurkat,3613,TIA1,3728,2,7072.0
Jurkat,3615,NRP1,3346,2,8829.0
Jurkat,3618,KIAA1549,13223,2,57670.0
Jurkat,3624,SREBF1,421,2,6720.0
Jurkat,3625,RPS9,1187,2,6203.0
Jurkat,3627,MTDH,34141,2,92140.0
Jurkat,3628,CBSL,56488,2,102724560.0
Jurkat,3634,DDX42,113,2,11325.0
Jurkat,3636,AIP,1884,2,9049.0
Jurkat,3639,COX7B,6349,2,1349.0
Jurkat,3643,RPL19,889,2,6143.0
Jurkat,3645,TNFSF14,2328,2,8740.0
Jurkat,3650,GLE1,8566,2,2733.0
Jurkat,3651,MYH3,3690,2,4621.0
Jurkat,3654,AGTR2,9904,2,186.0
Jurkat,3661,ENOPH1,7871,2,58478.0
Jurkat,3666,SLC9C2,59789,2,284525.0
Jurkat,3667,PPIE,5629,2,10450.0
Jurkat,3671,TRIM28,1204,2,10155.0
Jurkat,3675,CALR,5169,2,811.0
Jurkat,3676,CACNA2D4,34519,2,93589.0
Jurkat,3678,MOB4,4928,2,25843.0
Jurkat,3682,ARL8A,56989,2,127829.0
Jurkat,3683,TLN1,4079,2,7094.0
Jurkat,3687,RNF113A,5324,2,7737.0
Jurkat,3691,RRAGC,3359,2,64121.0
Jurkat,3693,ANAPC10,4646,2,10393.0
Jurkat,3695,PRKCZ,2947,2,5590.0
Jurkat,3697,LDHAL6A,59708,2,160287.0
Jurkat,3705,AK3,12787,2,50808.0
Jurkat,3712,CHI3L2,11007,2,1117.0
Jurkat,3715,FOXM1,667,2,2305.0
Jurkat,3728,COX7A1,56558,2,1346.0
Jurkat,3729,LTB,10606,2,4050.0
Jurkat,3730,FBXW9,56807,2,84261.0
Jurkat,3731,DGAT2,34253,2,84649.0
Jurkat,3735,LDLRAP1,5643,2,26119.0
Jurkat,3739,PI4KA,4,2,5297.0
Jurkat,3741,BBS7,3431,2,55212.0
Jurkat,3747,LCK,750,2,3932.0
Jurkat,3748,SPC24,4915,2,147841.0
Jurkat,3753,ITGA1,3910,2,3672.0
Jurkat,3755,ATP2B1,8519,2,490.0
Jurkat,3764,PRSS3,10478,2,5646.0
Jurkat,3767,CDC27,1345,2,996.0
Jurkat,3768,SEC11C,7819,2,90701.0
Jurkat,3780,SLC1A1,4358,2,6505.0
Jurkat,3782,BIN2,56629,2,51411.0
Jurkat,3785,IER3,6587,2,8870.0
Jurkat,3789,PFKP,4073,2,5214.0
Jurkat,3790,TMBIM6,416,2,7009.0
Jurkat,3797,MYT1,9976,2,4661.0
Jurkat,3798,TARBP2,6145,2,6895.0
Jurkat,3800,MRPS14,4591,2,63931.0
Jurkat,3801,PMPCA,6501,2,23203.0
Jurkat,3808,KCNC1,11096,2,3746.0
Jurkat,3810,FEN1,1342,2,2237.0
Jurkat,3811,COG2,10300,2,22796.0
Jurkat,3818,CEACAM6,9357,2,4680.0
Jurkat,3826,PPP1R15A,10652,2,23645.0
Jurkat,3833,EAF1,9827,2,85403.0
Jurkat,3835,FUBP3,8886,2,8939.0
Jurkat,3836,TUBA4A,1269,2,7277.0
Jurkat,3839,AK4,149,2,205.0
Jurkat,3844,CPSF2,2362,2,53981.0
Jurkat,3846,PAIP2B,57480,2,400961.0
Jurkat,3849,FTCD,12269,2,10841.0
Jurkat,3850,IWS1,346,2,55677.0
Jurkat,3853,EIF4A1,2929,2,1973.0
Jurkat,3854,KCND2,4364,2,3751.0
Jurkat,3856,KCNS1,56562,2,3787.0
Jurkat,3857,SNAP23,60,2,8773.0
Jurkat,3858,PSMD3,3248,2,5709.0
Jurkat,3859,LRP6,1132,2,4040.0
Jurkat,3863,VAPA,635,2,9218.0
Jurkat,3867,ZNF225,7184,2,7768.0
Jurkat,3871,IL2RB,4322,2,3560.0
Jurkat,3872,BACE1,6043,2,23621.0
Jurkat,3878,RPL13A,11285,2,23521.0
Jurkat,3888,SH2D2A,5463,2,9047.0
Jurkat,3889,C3AR1,2237,2,719.0
Jurkat,3892,TRPM7,8618,2,54822.0
Jurkat,3894,ZNF417,2612,2,147687.0
Jurkat,3896,GNAO1,6737,2,2775.0
Jurkat,3899,RIC8B,6896,2,55188.0
Jurkat,3904,SLC7A9,34890,2,11136.0
Jurkat,3907,NEIL3,2419,2,55247.0
Jurkat,3908,PANK1,57860,2,53354.0
Jurkat,3910,PGGT1B,10523,2,5229.0
Jurkat,3911,RCHY1,5419,2,25898.0
Jurkat,3912,GPR3,10193,2,2827.0
Jurkat,3913,DCAF7,2374,2,10238.0
Jurkat,3914,PPEF1,56564,2,5475.0
Jurkat,3915,GTPBP2,7888,2,54676.0
Jurkat,3916,ITGA11,11502,2,22801.0
Jurkat,3917,HNRNPL,3657,2,3191.0
Jurkat,3920,REXO4,13295,2,57109.0
Jurkat,3921,LDHB,4812,2,3945.0
Jurkat,3923,HMGB2,2271,2,3148.0
Jurkat,3933,KCNH2,4447,2,3757.0
Jurkat,3934,GRAP2,1846,2,9402.0
Jurkat,3938,NPTX2,11803,2,4885.0
Jurkat,3942,WDR31,77232,2,114987.0
Jurkat,3943,RAD51,1181,2,5888.0
Jurkat,3944,BBS12,34586,2,166379.0
Jurkat,3959,IDH2,9965,2,3418.0
Jurkat,3961,RDH5,10022,2,5959.0
Jurkat,3967,TUBA1C,1254,2,84790.0
Jurkat,3971,UQCRH,1055,2,7388.0
Jurkat,3972,TFB2M,58299,2,64216.0
Jurkat,3977,AKIRIN1,56750,2,79647.0
Jurkat,3978,ATAD2,10757,2,29028.0
Jurkat,3981,SNRPD2,16,2,6633.0
Jurkat,3983,INF2,9344,2,64423.0
Jurkat,3984,SNIP1,6949,2,79753.0
Jurkat,3985,PSMD13,8122,2,5719.0
Jurkat,3986,ZNF267,11711,2,10308.0
Jurkat,3987,NCOA1,502,2,8648.0
Jurkat,3992,GPATCH8,11939,2,23131.0
Jurkat,3993,RFX5,1639,2,5993.0
Jurkat,3994,SMYD3,834,2,64754.0
Jurkat,3995,TXNRD3,10507,2,114112.0
Jurkat,3997,ZNF660,57310,2,285349.0
Jurkat,3999,PAICS,4531,2,10606.0
Jurkat,4000,MARK2,2541,2,2011.0
Jurkat,4001,ARHGEF15,9966,2,22899.0
Jurkat,4002,ALDH1L1,12372,2,10840.0
Jurkat,4004,CYP17A1,3501,2,1586.0
Jurkat,4006,FBN2,2914,2,2201.0
Jurkat,4008,UQCRC1,5466,2,7384.0
Jurkat,4010,FBXO30,4450,2,84085.0
Jurkat,4011,MPI,8875,2,4351.0
Jurkat,4012,ZNF568,58159,2,374900.0
Jurkat,4016,MAPKAP1,4004,2,79109.0
Jurkat,4017,CDH24,11937,2,64403.0
Jurkat,4020,PNPT1,2679,2,87178.0
Jurkat,4021,PBK,6426,2,55872.0
Jurkat,4022,FYCO1,9566,2,79443.0
Jurkat,4023,HRH2,11767,2,3274.0
Jurkat,4026,RPLP2,3639,2,6181.0
Jurkat,4028,ZNF442,34436,2,79973.0
Jurkat,4029,PLA2G1B,11528,2,5319.0
Jurkat,4030,NCSTN,216,2,23385.0
Jurkat,4031,ROCK1,290,2,6093.0
Jurkat,4034,TAF1C,7298,2,9013.0
Jurkat,4037,EIF1B,11726,2,10289.0
Jurkat,4040,JAM2,11139,2,58494.0
Jurkat,4045,MRPS22,6361,2,56945.0
Jurkat,4052,MYO1E,2254,2,4643.0
Jurkat,4054,STUB1,1000,2,10273.0
Jurkat,4056,ARHGAP30,34715,2,257106.0
Jurkat,4059,AMPH,4689,2,273.0
Jurkat,4061,EIF3K,13428,2,27335.0
Jurkat,4062,GCNT2,4588,2,2651.0
Jurkat,4069,MNDA,7853,2,4332.0
Jurkat,4071,LILRB3,8650,2,11025.0
Jurkat,4072,DR1,872,2,1810.0
Jurkat,4075,TUBB2B,10788,2,347733.0
Jurkat,4078,AMY2A,11297,2,279.0
Jurkat,4084,YWHAZ,604,2,7534.0
Jurkat,4086,ACAT1,1706,2,38.0
Jurkat,4092,RCL1,551,2,10171.0
Jurkat,4094,PLIN3,3453,2,10226.0
Jurkat,4095,PTGES3,923,2,10728.0
Jurkat,4101,UQCRQ,1834,2,27089.0
Jurkat,4102,HEATR6,11745,2,63897.0
Jurkat,4113,ANKRD2,6749,2,26287.0
Jurkat,4114,ARHGEF39,11855,2,84904.0
Jurkat,4117,RPL26L1,1499,2,51121.0
Jurkat,4119,GOSR1,7582,2,9527.0
Jurkat,4121,BCKDHB,7106,2,594.0
Jurkat,4124,RCOR1,5570,2,23186.0
Jurkat,4143,ATF6,6594,2,22926.0
Jurkat,4144,STX1A,1259,2,6804.0
Jurkat,4146,XRN1,4514,2,54464.0
Jurkat,4151,SGIP1,12931,2,84251.0
Jurkat,4156,CHCHD3,5156,2,54927.0
Jurkat,4159,C1QA,3109,2,712.0
Jurkat,4162,ALDOC,11116,2,230.0
Jurkat,4164,EIF5B,1858,2,9669.0
Jurkat,4165,MCM10,1425,2,55388.0
Jurkat,4168,HJURP,12101,2,55355.0
Jurkat,4169,IL10,2983,2,3586.0
Jurkat,4184,OMG,13200,2,4974.0
Jurkat,4187,UNC13B,8426,2,10497.0
Jurkat,4191,DICER1,1319,2,23405.0
Jurkat,4195,AGFG1,9585,2,3267.0
Jurkat,4197,QKI,8684,2,9444.0
Jurkat,4200,CYP4A11,6507,2,1579.0
Jurkat,4202,SLC25A1,7798,2,6576.0
Jurkat,4210,ME3,57975,2,10873.0
Jurkat,4219,CAMKK1,12162,2,84254.0
Jurkat,4220,LUZP4,752,2,51213.0
Jurkat,4223,NFKBIB,573,2,4793.0
Jurkat,4224,GPI,9483,2,2821.0
Jurkat,4229,TAF15,4481,2,8148.0
Jurkat,4232,PPIA,4238,2,5478.0
Jurkat,4234,SEC11A,12190,2,23478.0
Jurkat,4239,HINT1,1296,2,3094.0
Jurkat,4241,COX15,791,2,1355.0
Jurkat,4243,OPHN1,12923,2,4983.0
Jurkat,4245,PDCL,4849,2,5082.0
Jurkat,4249,RECQL4,6886,2,9401.0
Jurkat,4254,XRCC5,2322,2,7520.0
Jurkat,4255,GPATCH1,8331,2,55094.0
Jurkat,4256,PRR11,6870,2,55771.0
Jurkat,4259,SNRPA,1800,2,6626.0
Jurkat,4266,NDUFA10,6033,2,4705.0
Jurkat,4270,VBP1,2079,2,7411.0
Jurkat,4279,RNASEH2B,12113,2,79621.0
Jurkat,4282,GSPT2,7143,2,23708.0
Jurkat,4284,ELAVL1,285,2,1994.0
Jurkat,4289,UGT1A1,13214,2,54658.0
Jurkat,4290,TPT1,9226,2,7178.0
Jurkat,4291,XAB2,8882,2,56949.0
Jurkat,4292,EIF3G,2457,2,8666.0
Jurkat,4300,LCP1,6777,2,3936.0
Jurkat,4301,NDUFB2,11197,2,4708.0
Jurkat,4308,CCNL1,8461,2,57018.0
Jurkat,4315,PSAP,721,2,5660.0
Jurkat,4316,LCP2,5632,2,3937.0
Jurkat,4319,PTPRF,3164,2,5792.0
Jurkat,4323,FOXA1,106,2,3169.0
Jurkat,4324,CCNL2,5665,2,81669.0
Jurkat,4337,FPR1,2721,2,2357.0
Jurkat,4338,RPL37,6313,2,6167.0
Jurkat,4345,AK5,10761,2,26289.0
Jurkat,4346,DAB2,3949,2,1601.0
Jurkat,4355,COX7B2,34007,2,170712.0
Jurkat,4360,TFIP11,1860,2,24144.0
Jurkat,4362,ISCU,3908,2,23479.0
Jurkat,4363,SETMAR,5365,2,6419.0
Jurkat,4368,PAM16,8112,2,51025.0
Jurkat,4369,MAN2B1,7285,2,4125.0
Jurkat,4370,STMN1,3211,2,3925.0
Jurkat,4371,DDIT3,3078,2,1649.0
Jurkat,4372,NDUFA13,3625,2,51079.0
Jurkat,4374,MTTP,10018,2,4547.0
Jurkat,4382,HLA-DPA1,4379,2,3113.0
Jurkat,4383,TBCA,13015,2,6902.0
Jurkat,4384,GADD45A,6779,2,1647.0
Jurkat,4393,TMEM132D,34356,2,121256.0
Jurkat,4395,PFDN6,8741,2,10471.0
Jurkat,4398,RPP25,5410,2,54913.0
Jurkat,4399,SNRPB,256,2,6628.0
Jurkat,4401,ATP6V1F,3897,2,9296.0
Jurkat,4404,SERPING1,5733,2,710.0
Jurkat,4406,PGC,13003,2,5225.0
Jurkat,4408,SERPINB3,2394,2,6317.0
Jurkat,4409,CEP164,6269,2,22897.0
Jurkat,4416,PBLD,6543,2,64081.0
Jurkat,4422,CSDE1,845,2,7812.0
Jurkat,4427,TIAL1,166,2,7073.0
Jurkat,4429,PRICKLE1,35119,2,144165.0
Jurkat,4431,RPS10,2460,2,6204.0
Jurkat,4434,CNNM3,3205,2,26505.0
Jurkat,4435,PAG1,2095,2,55824.0
Jurkat,4454,RPS7,1948,2,6201.0
Jurkat,4455,KCNN1,10110,2,3780.0
Jurkat,4460,MAP1LC3A,6652,2,84557.0
Jurkat,4463,LSM8,8218,2,51691.0
Jurkat,4464,MASTL,11493,2,84930.0
Jurkat,4467,NUTM1,12363,2,256646.0
Jurkat,4472,CD8A,4575,2,925.0
Jurkat,4479,FANCI,8987,2,55215.0
Jurkat,4481,ACLY,6561,2,47.0
Jurkat,4483,SEH1L,9660,2,81929.0
Jurkat,4493,MRPS12,1416,2,6183.0
Jurkat,4497,PSMD6,879,2,9861.0
Jurkat,4505,SLC2A1,8385,2,6513.0
Jurkat,4513,CLGN,3924,2,1047.0
Jurkat,4516,ATOX1,8223,2,475.0
Jurkat,4519,DLGAP5,8636,2,9787.0
Jurkat,4521,WNT10A,34871,2,80326.0
Jurkat,4535,CXCL12,8581,2,6387.0
Jurkat,4538,GNAZ,1588,2,2781.0
Jurkat,4544,POP5,8358,2,51367.0
Jurkat,4548,F13A1,476,2,2162.0
Jurkat,4553,RPL23A,4519,2,6147.0
Jurkat,4558,RBM34,1431,2,23029.0
Jurkat,4561,RGS9,12112,2,8787.0
Jurkat,4569,CDH12,13115,2,1010.0
Jurkat,4578,ATP6V1H,8296,2,51606.0
Jurkat,4584,INCENP,8790,2,3619.0
Jurkat,4586,CCNO,11700,2,10309.0
Jurkat,4588,CD1C,56557,2,911.0
Jurkat,4599,PRR3,1244,2,80742.0
Jurkat,4604,CBX8,3030,2,57332.0
Jurkat,4607,PLK3,1412,2,1263.0
Jurkat,4608,DNAJC13,7404,2,23317.0
Jurkat,4610,CPT1A,2481,2,1374.0
Jurkat,4614,IL23A,7573,2,51561.0
Jurkat,4615,NDUFB5,3706,2,4711.0
Jurkat,4622,MANBA,8775,2,4126.0
Jurkat,4623,GBP7,57441,2,388646.0
Jurkat,4626,CDH4,12090,2,1002.0
Jurkat,4629,NDUFAF4,5430,2,29078.0
Jurkat,4631,KCNA6,5049,2,3742.0
Jurkat,4635,ADRM1,8438,2,11047.0
Jurkat,4638,WASL,693,2,8976.0
Jurkat,4639,FBP1,6933,2,2203.0
Jurkat,4640,SH3GL1,5067,2,6455.0
Jurkat,4641,KDM6A,9264,2,7403.0
Jurkat,4642,ACACB,9495,2,32.0
Jurkat,4643,ASF1B,7270,2,55723.0
Jurkat,4645,MZB1,13369,2,51237.0
Jurkat,4647,IGLL5,58536,2,100423062.0
Jurkat,4651,WDR36,34747,2,134430.0
Jurkat,4654,RNASEH2C,34699,2,84153.0
Jurkat,4657,FKBP4,4599,2,2288.0
Jurkat,4658,EIF4A3,464,2,9775.0
Jurkat,4665,GOLGA7,9385,2,51125.0
Jurkat,4670,HNRNPDL,4183,2,9987.0
Jurkat,4676,RAC1,431,2,5879.0
Jurkat,4678,DAPK2,10222,2,23604.0
Jurkat,4679,COX6A1,12180,2,1337.0
Jurkat,4686,GPX1,6848,2,2876.0
Jurkat,4692,SEC61A2,6104,2,55176.0
Jurkat,4693,MSGN1,11290,2,343930.0
Jurkat,4695,STX5,3808,2,6811.0
Jurkat,4700,PLXNA3,8845,2,55558.0
Jurkat,4701,RFC4,4834,2,5984.0
Jurkat,4703,PRDM10,10892,2,56980.0
Jurkat,4704,SLC18A2,9487,2,6571.0
Jurkat,4710,RGPD4,58555,2,285190.0
Jurkat,4717,SPAG9,6051,2,9043.0
Jurkat,4721,OAZ1,5161,2,4946.0
Jurkat,4725,GPR39,13678,2,2863.0
Jurkat,4728,FBXO43,57318,2,286151.0
Jurkat,4732,ADAT2,57018,2,134637.0
Jurkat,4734,DHX16,1711,2,8449.0
Jurkat,4737,OGFOD1,9412,2,55239.0
Jurkat,4738,MEFV,1485,2,4210.0
Jurkat,4744,MCM3,1010,2,4172.0
Jurkat,4757,CDK5RAP3,10003,2,80279.0
Jurkat,4760,BAIAP2,829,2,10458.0
Jurkat,4767,PNKP,940,2,11284.0
Jurkat,4769,HUS1,6965,2,3364.0
Jurkat,4770,CC2D2A,10289,2,57545.0
Jurkat,4775,ARHGAP33,9511,2,115703.0
Jurkat,4792,MRPS15,6152,2,64960.0
Jurkat,4793,TSN,11409,2,7247.0
Jurkat,4794,RPL18,848,2,6141.0
Jurkat,4806,USP39,8257,2,10713.0
Jurkat,4820,CACNB3,2948,2,784.0
Jurkat,4822,PIK3C3,4768,2,5289.0
Jurkat,4823,PRPF31,88,2,26121.0
Jurkat,4836,SMC1A,2345,2,8243.0
Jurkat,4837,FTL,2497,2,2512.0
Jurkat,4841,SLC7A11,3122,2,23657.0
Jurkat,4843,RGPD1,58558,2,400966.0
Jurkat,4855,MBNL3,7837,2,55796.0
Jurkat,4858,DOCK4,10826,2,9732.0
Jurkat,4864,SYNGR1,5035,2,9145.0
Jurkat,4868,SRXN1,3313,2,140809.0
Jurkat,4876,DDX46,6023,2,9879.0
Jurkat,4880,ESCO2,35045,2,157570.0
Jurkat,4889,GGT6,56966,2,124975.0
Jurkat,4893,POLQ,13152,2,10721.0
Jurkat,4897,LPCAT1,58424,2,79888.0
Jurkat,4905,RELB,2403,2,5971.0
Jurkat,4906,GSPT1,2774,2,2935.0
Jurkat,4914,SURF1,5812,2,6834.0
Jurkat,4928,STRADB,12197,2,55437.0
Jurkat,4935,MLH3,3986,2,27030.0
Jurkat,4936,PGM1,8667,2,5236.0
Jurkat,4938,HNRNPK,2651,2,3190.0
Jurkat,4943,NDUFAF2,3031,2,91942.0
Jurkat,4944,STAR,8318,2,6770.0
Jurkat,4947,FES,3159,2,2242.0
Jurkat,4954,DDX5,3839,2,1655.0
Jurkat,4957,KNSTRN,11697,2,90417.0
Jurkat,4960,TYMP,8725,2,1890.0
Jurkat,4962,PRMT3,8778,2,10196.0
Jurkat,4963,PMPCB,230,2,9512.0
Jurkat,4966,MBNL1,9847,2,4154.0
Jurkat,4968,GM2A,8018,2,2760.0
Jurkat,4970,MRPL13,4246,2,28998.0
Jurkat,4975,PRTN3,11148,2,5657.0
Jurkat,4988,MYL10,56889,2,93408.0
Jurkat,4993,TUBA3E,13441,2,112714.0
Jurkat,4994,STRN3,871,2,29966.0
Jurkat,5003,PAK3,4616,2,5063.0
Jurkat,5009,UNC13A,13018,2,23025.0
Jurkat,5011,SEC61G,5701,2,23480.0
Jurkat,5014,TUBAL3,58637,2,79861.0
Jurkat,5015,GSTA2,9893,2,2939.0
